"beta0","beta1","tau0_sq","tau1_sq","sigma_sq"
11.0147023516465,-392.889978817882,16.9553609576077,51227.4490190976,7097.72446569887
156.902866173322,-6726.18037160571,302.665366327702,15995.1891893292,2255947.70965266
179.016610744556,-176.014888428617,0.0103758754232793,0.133053862448008,32543.0303706174
-0.136261108926237,-0.247512837814,0.126018416959157,0.0640912866741066,4.61956488167934
